"LEVEL_ID","UNIT_ID","CODE","P_IDENT","Catalog_ID","S_NYSM_NUM","U_TYPE","U_LBL","L_STRAT","START","END","Assemblage","MATNAME","TYPENAME","CATNAME","IDENTIFY","BEGDATE","ENDDATE","N","zN","comp.grp","art.grp"
1889,454,"MCN","PIN 1BOW.27.101",5890,12644,"EU","11","3",47.6,71.6,"Architectural","Metal","Architectural Hardware","Cut Nail","machine cut nail",1835,1880,4,0.30510802855859,"2","2"
1889,454,"NBK","PIN 1BOW.27.101",5886,12644,"EU","11","3",47.6,71.6,"Domestic","Ceramics","Pipe","Kaolin Pipe","decorated Kaolin pipe bowl/stem frag, 5/64 in. bore",NA,NA,1,1,"2","2"
1889,454,"OMO","PIN 1BOW.27.101",5884,12644,"EU","11","3",47.6,71.6,"Architectural","Ceramics","Brick","Mortar/Plaster","mortar",NA,NA,25,1.89755344133116,"2","2"
1889,454,"AFG","PIN 1BOW.27.101",5882,12644,"EU","11","3",47.6,71.6,"Architectural","Glass","Flat Glass","Flat Glass","aqua flat glass",NA,NA,4,0.90717501463446,"2","2"
1889,454,"CS","PIN 1BOW.27.101",5883,12644,"EU","11","3",47.6,71.6,"Other","Shell","Refuse/Unmodified","Clam Shell","clam shell",NA,NA,2,0.592348877759092,"2","2"
1888,454,"AFG","PIN 1BOW.27.101",5856,12644,"EU","11","2",14.6,47.6,"Architectural","Glass","Flat Glass","Flat Glass","aqua flat glass",NA,NA,9,2.04114378292754,"3","2"
1888,454,"SCR","PIN 1BOW.27.101",5871,12644,"EU","11","2",14.6,47.6,"Architectural","Metal","Architectural Hardware","Other Hardware","screw",NA,NA,1,0.816496580927726,"3","1"
1888,454,"OCH","PIN 1BOW.27.101",5864,12644,"EU","11","2",14.6,47.6,"Other","Botanical","Sample","Charcoal","charcoal",NA,NA,11,1.24918027931562,"3","2"
1888,454,"CCG","PIN 1BOW.27.101",5858,12644,"EU","11","2",14.6,47.6,"Domestic","Glass","Glass Vessel","Curved Glass","clear curved glass",NA,NA,1,0.454858826147342,"3","3"
1888,454,"CELL","PIN 1BOW.27.101",5865,12644,"EU","11","2",14.6,47.6,"Other","Other","Plastic","Plastic","Cellophane",1913,1960,2,1.41421356237309,"3","3"
1888,454,"OCN","PIN 1BOW.27.101",5875,12644,"EU","11","2",14.6,47.6,"Architectural","Metal","Architectural Hardware","Cut Nail","other cut nail",1835,1880,1,0.866025403784439,"3","2"
1888,454,"HPW","PIN 1BOW.27.101",5854,12644,"EU","11","2",14.6,47.6,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","underglaze polychrome hand-painted ironstone/whiteware",1830,1860,1,0.594088525786005,"3","2"
1888,454,"CCG","PIN 1BOW.27.101",5855,12644,"EU","11","2",14.6,47.6,"Domestic","Glass","Glass Vessel","Curved Glass","clear curved glass",NA,NA,1,0.454858826147342,"3","3"
1888,454,"OHMT","PIN 1BOW.27.101",5872,12644,"EU","11","2",14.6,47.6,"Architectural","Metal","Architectural Hardware","Other Hardware","other hardware",NA,NA,1,0.707106781186547,"3","3"
1888,454,"XI","PIN 1BOW.27.101",5852,12644,"EU","11","2",14.6,47.6,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","undecorated ironstone/whiteware",1820,1950,2,0.514460069923379,"3","2"
1888,454,"MCN","PIN 1BOW.27.101",5877,12644,"EU","11","2",14.6,47.6,"Architectural","Metal","Architectural Hardware","Cut Nail","machine cut nail",1835,1880,40,3.0510802855859,"3","2"
1888,454,"GB","PIN 1BOW.27.101",5857,12644,"EU","11","2",14.6,47.6,"Domestic","Glass","Glass Object","Button","glass button",NA,NA,1,0.679366220486757,"3","3"
1888,454,"UCN","PIN 1BOW.27.101",5868,12644,"EU","11","2",14.6,47.6,"Architectural","Metal","Architectural Hardware","Cut Nail","unidentified cut nail",1790,1880,7,1.78885438199983,"3","2"
1888,454,"CWN","PIN 1BOW.27.101",5869,12644,"EU","11","2",14.6,47.6,"Architectural","Metal","Architectural Hardware","Wire Nail","common wire nail",1875,1970,3,1.08609928205732,"3","3"
1888,454,"PWRA","PIN 1BOW.27.101",5866,12644,"EU","11","2",14.6,47.6,"Domestic","Other","Plastic","Plastic","plastic wrapper(s)",NA,NA,2,0.586301969977929,"3","1"
1888,454,"TACK","PIN 1BOW.27.101",5870,12644,"EU","11","2",14.6,47.6,"Architectural","Metal","Architectural Hardware","Other Hardware","tack",NA,NA,1,1,"3","3"
1888,454,"UDB","PIN 1BOW.27.101",5850,12644,"EU","11","2",14.6,47.6,"Other","Bone/Antler","Refuse/Unmodified","Bone","unidentified bone frag",NA,NA,1,0.273009453115974,"3","2"
1888,454,"KNIF","PIN 1BOW.27.101",5874,12644,"EU","11","2",14.6,47.6,"Domestic","Metal","Domestic/Activity","Tools","knife (non-tableware cutlery)",NA,NA,1,1,"3","3"
1888,454,"UIS","PIN 1BOW.27.101",5873,12644,"EU","11","2",14.6,47.6,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,2,0.503742255954428,"3","1"
1888,454,"OMO","PIN 1BOW.27.101",5862,12644,"EU","11","2",14.6,47.6,"Architectural","Ceramics","Brick","Mortar/Plaster","mortar",NA,NA,18,1.36623847775844,"3","2"
1888,454,"OBR","PIN 1BOW.27.101",5860,12644,"EU","11","2",14.6,47.6,"Architectural","Ceramics","Brick","Brick","unidentified brick",NA,NA,15,1.8302112453524,"3","2"
1888,454,"OPOP","PIN 1BOW.27.101",5876,12644,"EU","11","2",14.6,47.6,"Domestic","Metal","Domestic/Activity","Cans","aluminum can pull tab",NA,NA,1,0.707106781186547,"3","3"
1888,454,"ACG","PIN 1BOW.27.101",5859,12644,"EU","11","2",14.6,47.6,"Domestic","Glass","Glass Vessel","Curved Glass","aqua curved glass",NA,NA,2,1.41421356237309,"3","2"
1888,454,"MCN","PIN 1BOW.27.101",5878,12644,"EU","11","2",14.6,47.6,"Architectural","Metal","Architectural Hardware","Cut Nail","machine cut nail",1835,1880,98,7.47514669968544,"3","2"
1888,454,"NSK","PIN 1BOW.27.101",5851,12644,"EU","11","2",14.6,47.6,"Domestic","Ceramics","Pipe","Kaolin Pipe","Kaolin pipe stem frag, 5/64 in. bore",NA,NA,1,0.723746864455746,"3","2"
1888,454,"PWRA","PIN 1BOW.27.101",5867,12644,"EU","11","2",14.6,47.6,"Domestic","Other","Plastic","Plastic","plastic wrapper(s)",NA,NA,3,0.879452954966893,"3","1"
1888,454,"UTI","PIN 1BOW.27.101",5853,12644,"EU","11","2",14.6,47.6,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","blue transfer-printed ironstone/whiteware",1830,1865,1,0.487339717240448,"3","2"
1888,454,"WOOD","PIN 1BOW.27.101",5863,12644,"EU","11","2",14.6,47.6,"Other","Botanical","Sample","Wood","wood frag",NA,NA,1,0.816496580927726,"3","3"
1887,454,"STY","PIN 1BOW.27.101",5843,12644,"EU","11","1",4,14.6,"Domestic","Other","Plastic","Plastic","Styrofoam",1954,1970,2,0.645497224367903,"3","1"
1887,454,"CCG","PIN 1BOW.27.101",5848,12644,"EU","11","1",4,14.6,"Domestic","Glass","Glass Vessel","Curved Glass","clear curved glass",NA,NA,1,0.454858826147342,"3","3"
1887,454,"OBR","PIN 1BOW.27.101",5842,12644,"EU","11","1",4,14.6,"Architectural","Ceramics","Brick","Brick","unidentified brick",NA,NA,1,0.122014083023493,"3","2"
1887,454,"FOAM","PIN 1BOW.27.101",5844,12644,"EU","11","1",4,14.6,"Other","Other","Plastic","Plastic","other foam",NA,NA,7,1.14309521329882,"3","1"
1887,454,"UIS","PIN 1BOW.27.101",5846,12644,"EU","11","1",4,14.6,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,1,0.251871127977214,"3","1"
1887,454,"OMO","PIN 1BOW.27.101",5841,12644,"EU","11","1",4,14.6,"Architectural","Ceramics","Brick","Mortar/Plaster","mortar",NA,NA,4,0.303608550612986,"3","2"
1887,454,"PLAS","PIN 1BOW.27.101",5845,12644,"EU","11","1",4,14.6,"Other","Other","Plastic","Plastic","unidentified plastic",NA,NA,1,0.650443635587991,"3","1"
1887,454,"MCN","PIN 1BOW.27.101",5847,12644,"EU","11","1",4,14.6,"Architectural","Metal","Architectural Hardware","Cut Nail","machine cut nail",1835,1880,1,0.0762770071396474,"3","2"
1887,454,"OTAP","PIN 1BOW.27.101",5838,12644,"EU","11","1",4,14.6,"Other","Other","Plastic","Tape","other tape",NA,NA,8,1,"3","1"
1887,454,"CELL","PIN 1BOW.27.101",5839,12644,"EU","11","1",4,14.6,"Other","Other","Plastic","Plastic","Cellophane",1913,1960,1,0.707106781186547,"3","3"
1887,454,"CBG","PIN 1BOW.27.101",5849,12644,"EU","11","1",4,14.6,"Domestic","Glass","Glass Vessel","Bottle Glass","clear bottle glass",NA,NA,1,0.432425565755194,"3","1"
1887,454,"PWRA","PIN 1BOW.27.101",5840,12644,"EU","11","1",4,14.6,"Domestic","Other","Plastic","Plastic","plastic wrapper(s)",NA,NA,5,1.46575492494482,"3","1"
1892,454,"UDB","PIN 1BOW.27.101",5964,12644,"EU","11","6/BT",97.5,125,"Other","Bone/Antler","Refuse/Unmodified","Bone","unidentified bone frag",NA,NA,1,0.273009453115974,"2","2"
1892,454,"UDSK","PIN 1BOW.27.101",5962,12644,"EU","11","6/BT",97.5,125,"Domestic","Ceramics","Pipe","Kaolin Pipe","unidentified Kaolin pipe stem frag",NA,NA,1,0.654653670707977,"2","4"
1892,454,"MCN","PIN 1BOW.27.101",5966,12644,"EU","11","6/BT",97.5,125,"Architectural","Metal","Architectural Hardware","Cut Nail","machine cut nail",1835,1880,1,0.0762770071396474,"2","2"
1892,454,"OTHW","PIN 1BOW.27.101",5961,12644,"EU","11","6/BT",97.5,125,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","other ironstone/whiteware",NA,NA,1,0.654653670707977,"2","2"
1892,454,"AFG","PIN 1BOW.27.101",5965,12644,"EU","11","6/BT",97.5,125,"Architectural","Glass","Flat Glass","Flat Glass","aqua flat glass",NA,NA,1,0.226793753658615,"2","2"
1892,454,"UN","PIN 1BOW.27.101",5963,12644,"EU","11","6/BT",97.5,125,"Architectural","Metal","Architectural Hardware","Other Nail","unidentified nail",NA,NA,1,0.874474632195206,"2","2"
1890,454,"CCG","PIN 1BOW.27.101",5902,12644,"EU","11","4",71.6,97.8,"Domestic","Glass","Glass Vessel","Curved Glass","clear curved glass",NA,NA,1,0.454858826147342,"2","3"
1890,454,"OPL","PIN 1BOW.27.101",5895,12644,"EU","11","4",71.6,97.8,"Architectural","Ceramics","Brick","Mortar/Plaster","plaster",NA,NA,5,1.09108945117996,"2","1"
1890,454,"UCN","PIN 1BOW.27.101",5898,12644,"EU","11","4",71.6,97.8,"Architectural","Metal","Architectural Hardware","Cut Nail","unidentified cut nail",1790,1880,1,0.255550625999976,"2","2"
1890,454,"OBG","PIN 1BOW.27.101",5900,12644,"EU","11","4",71.6,97.8,"Domestic","Glass","Glass Vessel","Bottle Glass","olive-green bottle glass",NA,NA,1,0.654653670707977,"2","1"
1890,454,"SNAL","PIN 1BOW.27.101",5893,12644,"EU","11","4",71.6,97.8,"Other","Shell","Refuse/Unmodified","Snail Shell","snail shell",NA,NA,1,1,"2","1"
1890,454,"MCN","PIN 1BOW.27.101",5897,12644,"EU","11","4",71.6,97.8,"Architectural","Metal","Architectural Hardware","Cut Nail","machine cut nail",1835,1880,4,0.30510802855859,"2","2"
1890,454,"OCH","PIN 1BOW.27.101",5896,12644,"EU","11","4",71.6,97.8,"Other","Botanical","Sample","Charcoal","charcoal",NA,NA,7,0.794932905019033,"2","2"
1890,454,"CS","PIN 1BOW.27.101",5894,12644,"EU","11","4",71.6,97.8,"Other","Shell","Refuse/Unmodified","Clam Shell","clam shell",NA,NA,3,0.888523316638638,"2","2"
1890,454,"AFG","PIN 1BOW.27.101",5901,12644,"EU","11","4",71.6,97.8,"Architectural","Glass","Flat Glass","Flat Glass","aqua flat glass",NA,NA,1,0.226793753658615,"2","2"
1890,454,"CPTG","PIN 1BOW.27.101",5899,12644,"EU","11","4",71.6,97.8,"Domestic","Glass","Glass Vessel","Tableware","clear table glass, pressed",NA,NA,1,0.816496580927726,"2","2"
1890,454,"KB","PIN 1BOW.27.101",5892,12644,"EU","11","4",71.6,97.8,"Domestic","Bone/Antler","Refuse/Unmodified","Bone","kitchen bone",NA,NA,1,0.211340986102904,"2","2"
1891,454,"MCN","PIN 1BOW.27.101",5909,12644,"EU","11","5",98,125,"Architectural","Metal","Architectural Hardware","Cut Nail","machine cut nail",1835,1880,1,0.0762770071396474,"2","2"
1895,455,"USN","PIN 1BOW.27.101",5933,12644,"EU","12","2B",29,39.8,"Architectural","Metal","Architectural Hardware","Other Nail","unidentified square nail",NA,NA,1,0.421997857554777,"3","1"
1895,455,"KB","PIN 1BOW.27.101",5934,12644,"EU","12","2B",29,39.8,"Domestic","Bone/Antler","Refuse/Unmodified","Bone","kitchen bone",NA,NA,3,0.634022958308712,"3","2"
1895,455,"AGS","PIN 1BOW.27.101",5929,12644,"EU","12","2B",29,39.8,"Domestic","Ceramics","Sherd","Stoneware","grey salt-glazed stoneware, Albany slip",NA,NA,2,1,"3","1"
1895,455,"CCG","PIN 1BOW.27.101",5931,12644,"EU","12","2B",29,39.8,"Domestic","Glass","Glass Vessel","Curved Glass","clear curved glass",NA,NA,1,0.454858826147342,"3","3"
1895,455,"AFG","PIN 1BOW.27.101",5930,12644,"EU","12","2B",29,39.8,"Architectural","Glass","Flat Glass","Flat Glass","aqua flat glass",NA,NA,3,0.680381260975845,"3","2"
1895,455,"CFG","PIN 1BOW.27.101",5932,12644,"EU","12","2B",29,39.8,"Architectural","Glass","Flat Glass","Flat Glass","clear flat glass",NA,NA,1,0.184355439584991,"3","1"
1893,455,"CBG","PIN 1BOW.27.101",5911,12644,"EU","12","1",5,28.8,"Domestic","Glass","Glass Vessel","Bottle Glass","clear bottle glass",NA,NA,1,0.432425565755194,"2","1"
1893,455,"UCN","PIN 1BOW.27.101",5917,12644,"EU","12","1",5,28.8,"Architectural","Metal","Architectural Hardware","Cut Nail","unidentified cut nail",1790,1880,3,0.766651877999928,"2","2"
1893,455,"GBG","PIN 1BOW.27.101",5912,12644,"EU","12","1",5,28.8,"Domestic","Glass","Glass Vessel","Bottle Glass","green bottle glass",NA,NA,6,2.09529088730873,"2","1"
1893,455,"CVBG","PIN 1BOW.27.101",5910,12644,"EU","12","1",5,28.8,"Domestic","Glass","Glass Vessel","Bottle Glass","clear bottle glass that has an amethyst tint due to sun exposure",1880,1920,1,0.707106781186547,"2","1"
1893,455,"MCN","PIN 1BOW.27.101",5918,12644,"EU","12","1",5,28.8,"Architectural","Metal","Architectural Hardware","Cut Nail","machine cut nail",1835,1880,1,0.0762770071396474,"2","2"
1893,455,"STY","PIN 1BOW.27.101",5915,12644,"EU","12","1",5,28.8,"Domestic","Other","Plastic","Plastic","Styrofoam",1954,1970,1,0.322748612183951,"2","1"
1893,455,"OCH","PIN 1BOW.27.101",5916,12644,"EU","12","1",5,28.8,"Other","Botanical","Sample","Charcoal","charcoal",NA,NA,3,0.340685530722443,"2","2"
1893,455,"OBR","PIN 1BOW.27.101",5913,12644,"EU","12","1",5,28.8,"Architectural","Ceramics","Brick","Brick","unidentified brick",NA,NA,4,0.488056332093973,"2","2"
1894,455,"KB","PIN 1BOW.27.101",5922,12644,"EU","12","2A",28.8,41.6,"Domestic","Bone/Antler","Refuse/Unmodified","Bone","kitchen bone",NA,NA,1,0.211340986102904,"3","2"
1894,455,"OBR","PIN 1BOW.27.101",5925,12644,"EU","12","2A",28.8,41.6,"Architectural","Ceramics","Brick","Brick","unidentified brick",NA,NA,1,0.122014083023493,"3","2"
1894,455,"PLID","PIN 1BOW.27.101",5921,12644,"EU","12","2A",28.8,41.6,"Domestic","Other","Plastic","Plastic","coffee/soda lid",NA,NA,1,0.707106781186547,"3","1"
1894,455,"MIRR","PIN 1BOW.27.101",5927,12644,"EU","12","2A",28.8,41.6,"Domestic","Glass","Other Glass","Mirror","mirror glass",NA,NA,1,1,"3","1"
1894,455,"AFG","PIN 1BOW.27.101",5926,12644,"EU","12","2A",28.8,41.6,"Architectural","Glass","Flat Glass","Flat Glass","aqua flat glass",NA,NA,3,0.680381260975845,"3","2"
1894,455,"USN","PIN 1BOW.27.101",5923,12644,"EU","12","2A",28.8,41.6,"Architectural","Metal","Architectural Hardware","Other Nail","unidentified square nail",NA,NA,1,0.421997857554777,"3","1"
1894,455,"NSK","PIN 1BOW.27.101",5919,12644,"EU","12","2A",28.8,41.6,"Domestic","Ceramics","Pipe","Kaolin Pipe","Kaolin pipe stem frag, 5/64 in. bore",NA,NA,1,0.723746864455746,"3","2"
1894,455,"CFG","PIN 1BOW.27.101",5928,12644,"EU","12","2A",28.8,41.6,"Architectural","Glass","Flat Glass","Flat Glass","clear flat glass",NA,NA,6,1.10613263750994,"3","1"
1894,455,"OSL","PIN 1BOW.27.101",5924,12644,"EU","12","2A",28.8,41.6,"Domestic","Other","Debris","Coal","slag",NA,NA,1,0.197927405206957,"3","1"
1894,455,"MTI","PIN 1BOW.27.101",5920,12644,"EU","12","2A",28.8,41.6,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","mulberry transfer-printed ironstone/whiteware",1825,1875,1,0.27116307227332,"3","2"
1720,435,"STY","PIN 1BOW.27.101",4296,12644,"STP","C22","1",0,29,"Domestic","Other","Plastic","Plastic","Styrofoam",1954,1970,1,0.322748612183951,"3","1"
1720,435,"OBR","PIN 1BOW.27.101",4297,12644,"STP","C22","1",0,29,"Architectural","Ceramics","Brick","Brick","unidentified brick",NA,NA,2,0.244028166046987,"3","2"
1720,435,"XSV","PIN 1BOW.27.101",4294,12644,"STP","C22","1",0,29,"Domestic","Ceramics","Sherd","Semi-Vitreous China","undecorated semi-vitreous china",1880,1970,1,1,"3","1"
1720,435,"CCG","PIN 1BOW.27.101",4295,12644,"STP","C22","1",0,29,"Domestic","Glass","Glass Vessel","Curved Glass","clear curved glass",NA,NA,2,0.909717652294684,"3","3"
1720,435,"PWRA","PIN 1BOW.27.101",4301,12644,"STP","C22","1",0,29,"Domestic","Other","Plastic","Plastic","plastic wrapper(s)",NA,NA,1,0.293150984988964,"3","1"
1720,435,"OCI","PIN 1BOW.27.101",4298,12644,"STP","C22","1",0,29,"Domestic","Other","Debris","Coal","cinder",NA,NA,1,0.168454280132302,"3","1"
1720,435,"OSL","PIN 1BOW.27.101",4299,12644,"STP","C22","1",0,29,"Domestic","Other","Debris","Coal","slag",NA,NA,6,1.18756443124174,"3","1"
1720,435,"UDB","PIN 1BOW.27.101",4300,12644,"STP","C22","1",0,29,"Other","Bone/Antler","Refuse/Unmodified","Bone","unidentified bone frag",NA,NA,2,0.546018906231948,"3","2"
1848,438,"AFG","PIN 1BOW.27.101",4451,12644,"EU","01","1",9,18.25,"Architectural","Glass","Flat Glass","Flat Glass","aqua flat glass",NA,NA,3,0.680381260975845,"3","2"
1848,438,"CWN","PIN 1BOW.27.101",4448,12644,"EU","01","1",9,18.25,"Architectural","Metal","Architectural Hardware","Wire Nail","common wire nail",1875,1970,1,0.362033094019108,"3","3"
1848,438,"UDB","PIN 1BOW.27.101",4447,12644,"EU","01","1",9,18.25,"Other","Bone/Antler","Refuse/Unmodified","Bone","unidentified bone frag",NA,NA,1,0.273009453115974,"3","2"
1848,438,"CBG","PIN 1BOW.27.101",4453,12644,"EU","01","1",9,18.25,"Domestic","Glass","Glass Vessel","Bottle Glass","clear bottle glass",NA,NA,2,0.864851131510387,"3","1"
1848,438,"CFG","PIN 1BOW.27.101",4452,12644,"EU","01","1",9,18.25,"Architectural","Glass","Flat Glass","Flat Glass","clear flat glass",NA,NA,1,0.184355439584991,"3","1"
1848,438,"OBR","PIN 1BOW.27.101",4444,12644,"EU","01","1",9,18.25,"Architectural","Ceramics","Brick","Brick","unidentified brick",NA,NA,3,0.36604224907048,"3","2"
1848,438,"STY","PIN 1BOW.27.101",4443,12644,"EU","01","1",9,18.25,"Domestic","Other","Plastic","Plastic","Styrofoam",1954,1970,4,1.29099444873581,"3","1"
1848,438,"GBG","PIN 1BOW.27.101",4450,12644,"EU","01","1",9,18.25,"Domestic","Glass","Glass Vessel","Bottle Glass","green bottle glass",NA,NA,1,0.349215147884789,"3","1"
1848,438,"OMO","PIN 1BOW.27.101",4445,12644,"EU","01","1",9,18.25,"Architectural","Ceramics","Brick","Mortar/Plaster","mortar",NA,NA,1,0.0759021376532465,"3","2"
1848,438,"MCN","PIN 1BOW.27.101",4449,12644,"EU","01","1",9,18.25,"Architectural","Metal","Architectural Hardware","Cut Nail","machine cut nail",1835,1880,4,0.30510802855859,"3","2"
1848,438,"XII","PIN 1BOW.27.101",4454,12644,"EU","01","1",9,18.25,"Domestic","Ceramics","Sherd","Ironstone","undecorated ironstone",1813,1885,41,1.72133225260386,"3","2"
1898,457,"UTI","PIN 1BOW.27.101",5993,12644,"EU","13","2",15.8,64,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","blue transfer-printed ironstone/whiteware",1830,1865,1,0.487339717240448,"2","2"
1898,457,"HNAI","PIN 1BOW.27.101",6002,12644,"EU","13","2",15.8,64,"Domestic","Metal","Domestic/Activity","Horse/Ox/Mule Equipment","horseshoe nail",NA,NA,1,0.603022689155527,"2","2"
1898,457,"AFG","PIN 1BOW.27.101",6000,12644,"EU","13","2",15.8,64,"Architectural","Glass","Flat Glass","Flat Glass","aqua flat glass",NA,NA,6,1.36076252195169,"2","2"
1898,457,"MTI","PIN 1BOW.27.101",5979,12644,"EU","13","2",15.8,64,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","mulberry transfer-printed ironstone/whiteware",1825,1875,2,0.54232614454664,"2","2"
1898,457,"NSK","PIN 1BOW.27.101",5982,12644,"EU","13","2",15.8,64,"Domestic","Ceramics","Pipe","Kaolin Pipe","Kaolin pipe stem frag, 5/64 in. bore",NA,NA,1,0.723746864455746,"2","2"
1898,457,"CWN","PIN 1BOW.27.101",6004,12644,"EU","13","2",15.8,64,"Architectural","Metal","Architectural Hardware","Wire Nail","common wire nail",1875,1970,9,3.25829784617197,"2","3"
1898,457,"GEI","PIN 1BOW.27.101",5990,12644,"EU","13","2",15.8,64,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","green edge-decorated ironstone/whiteware",1830,1860,1,0.707106781186547,"2","3"
1898,457,"XI","PIN 1BOW.27.101",5976,12644,"EU","13","2",15.8,64,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","undecorated ironstone/whiteware",1820,1950,5,1.28615017480845,"2","2"
1898,457,"OBR","PIN 1BOW.27.101",5987,12644,"EU","13","2",15.8,64,"Architectural","Ceramics","Brick","Brick","unidentified brick",NA,NA,6,0.73208449814096,"2","2"
1898,457,"CCG","PIN 1BOW.27.101",5998,12644,"EU","13","2",15.8,64,"Domestic","Glass","Glass Vessel","Curved Glass","clear curved glass",NA,NA,2,0.909717652294684,"2","3"
1898,457,"BOS","PIN 1BOW.27.101",5973,12644,"EU","13","2",15.8,64,"Domestic","Ceramics","Sherd","Stoneware","buff salt-glazed blue decorated stoneware, brown slipped",NA,NA,1,0.707106781186547,"2","2"
1898,457,"UNW","PIN 1BOW.27.101",5975,12644,"EU","13","2",15.8,64,"Domestic","Ceramics","Sherd","White Earthenware","unidentified white earthenware",NA,NA,1,0.894427190999916,"2","2"
1898,457,"KB","PIN 1BOW.27.101",5974,12644,"EU","13","2",15.8,64,"Domestic","Bone/Antler","Refuse/Unmodified","Bone","kitchen bone",NA,NA,10,2.11340986102904,"2","2"
1898,457,"MCN","PIN 1BOW.27.101",6008,12644,"EU","13","2",15.8,64,"Architectural","Metal","Architectural Hardware","Cut Nail","machine cut nail",1835,1880,4,0.30510802855859,"2","2"
1898,457,"PTI","PIN 1BOW.27.101",5978,12644,"EU","13","2",15.8,64,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","purple transfer-printed ironstone/whiteware",1825,1875,1,0.577350269189626,"2","4"
1898,457,"ANW","PIN 1BOW.27.101",5983,12644,"EU","13","2",15.8,64,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","annular ironstone/whiteware",NA,NA,2,1.2328828005938,"2","2"
1898,457,"OMO","PIN 1BOW.27.101",5988,12644,"EU","13","2",15.8,64,"Architectural","Ceramics","Brick","Mortar/Plaster","mortar",NA,NA,38,2.88428123082337,"2","2"
1898,457,"MCN","PIN 1BOW.27.101",6007,12644,"EU","13","2",15.8,64,"Architectural","Metal","Architectural Hardware","Cut Nail","machine cut nail",1835,1880,10,0.762770071396474,"2","2"
1898,457,"BEI","PIN 1BOW.27.101",5995,12644,"EU","13","2",15.8,64,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","blue edge-decorated ironstone/whiteware",1830,1860,3,1.35526185435788,"2","2"
1898,457,"RTI","PIN 1BOW.27.101",5977,12644,"EU","13","2",15.8,64,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","red transfer-printed ironstone/whiteware",1825,1875,1,0.816496580927726,"2","2"
1898,457,"UCN","PIN 1BOW.27.101",6006,12644,"EU","13","2",15.8,64,"Architectural","Metal","Architectural Hardware","Cut Nail","unidentified cut nail",1790,1880,7,1.78885438199983,"2","2"
1898,457,"SPCN","PIN 1BOW.27.101",6005,12644,"EU","13","2",15.8,64,"Architectural","Metal","Architectural Hardware","Cut Nail","cut spike",1790,1880,2,1.15470053837925,"2","2"
1898,457,"CS","PIN 1BOW.27.101",5985,12644,"EU","13","2",15.8,64,"Other","Shell","Refuse/Unmodified","Clam Shell","clam shell",NA,NA,3,0.888523316638638,"2","2"
1898,457,"ANW","PIN 1BOW.27.101",5991,12644,"EU","13","2",15.8,64,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","annular ironstone/whiteware",NA,NA,1,0.616441400296898,"2","2"
1898,457,"BEI","PIN 1BOW.27.101",5994,12644,"EU","13","2",15.8,64,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","blue edge-decorated ironstone/whiteware",1830,1860,2,0.903507902905251,"2","2"
1898,457,"HPW","PIN 1BOW.27.101",5992,12644,"EU","13","2",15.8,64,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","underglaze polychrome hand-painted ironstone/whiteware",1830,1860,1,0.594088525786005,"2","2"
1898,457,"LCWN","PIN 1BOW.27.101",6001,12644,"EU","13","2",15.8,64,"Architectural","Metal","Architectural Hardware","Wire Nail","large common wire nail (over 4 in. long)",1875,1970,1,0.397359707119513,"2","1"
1898,457,"MLCG","PIN 1BOW.27.101",5999,12644,"EU","13","2",15.8,64,"Domestic","Glass","Glass Vessel","Curved Glass","milk-colored curved glass",NA,NA,1,0.866025403784439,"2","2"
1898,457,"UDSK","PIN 1BOW.27.101",5980,12644,"EU","13","2",15.8,64,"Domestic","Ceramics","Pipe","Kaolin Pipe","unidentified Kaolin pipe stem frag",NA,NA,1,0.654653670707977,"2","4"
1898,457,"MSK","PIN 1BOW.27.101",5981,12644,"EU","13","2",15.8,64,"Domestic","Ceramics","Pipe","Kaolin Pipe","Kaolin pipe stem frag, 4/64 in. bore",NA,NA,1,0.707106781186547,"2","2"
1898,457,"URN","PIN 1BOW.27.101",6003,12644,"EU","13","2",15.8,64,"Architectural","Metal","Architectural Hardware","Wire Nail","unidentified wire nail",1875,1970,1,0.866025403784439,"2","4"
1898,457,"ANW","PIN 1BOW.27.101",5984,12644,"EU","13","2",15.8,64,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","annular ironstone/whiteware",NA,NA,2,1.2328828005938,"2","2"
1898,457,"CPTG","PIN 1BOW.27.101",5997,12644,"EU","13","2",15.8,64,"Domestic","Glass","Glass Vessel","Tableware","clear table glass, pressed",NA,NA,1,0.816496580927726,"2","2"
