"P_IDENT","Catalog_ID","S_NYSM_NUM","UNIT_ID","Shape_Area","POINT_X","POINT_Y","U_TYPE","U_LBL","LEVEL_ID","L_STRAT","START","END","Assemblage","MATNAME","TYPENAME","CATNAME","CODE","IDENTIFY","BEGDATE","ENDDATE","N"
"1BOW.27.101",6191,"12644",460,0.99,546412.70,4685651.49,"EU","15",1911,"2 (SE)",25.00,53.00,"Architectural","Ceramics","Brick","Brick","OBR","unidentified brick",,,1
"1BOW.27.101",3387,"12645",480,1.00,546389.68,4685609.19,"EU","15",1823,"3",26.20,36.00,"Architectural","Ceramics","Brick","Brick","OBR","unidentified brick",,,1
"1BOW.27.101",3334,"12645",480,1.00,546389.68,4685609.19,"EU","15",1821,"1",13.00,22.00,"Architectural","Ceramics","Brick","Brick","OBR","unidentified brick",,,1
"1BOW.27.101",6190,"12644",460,0.99,546412.70,4685651.49,"EU","15",1911,"2 (SE)",25.00,53.00,"Architectural","Ceramics","Brick","Mortar/Plaster","OMO","mortar",,,16
"1BOW.27.101",6140,"12644",460,0.99,546412.70,4685651.49,"EU","15",1923,"2",22.80,30.20,"Architectural","Ceramics","Brick","Mortar/Plaster","OMO","mortar",,,1
"1BOW.27.101",6204,"12644",460,0.99,546412.70,4685651.49,"EU","15",1913,"2 (NE)",24.00,33.00,"Architectural","Ceramics","Brick","Mortar/Plaster","OMO","mortar",,,1
"1BOW.27.101",6125,"12644",460,0.99,546412.70,4685651.49,"EU","15",1910,"1",5.40,22.80,"Architectural","Ceramics","Brick","Mortar/Plaster","OMO","mortar",,,4
"1BOW.27.101",3410,"12645",480,1.00,546389.68,4685609.19,"EU","15",1824,"4",36.00,46.00,"Architectural","Ceramics","Architectural Ceramic","Stoneware","SSP","stoneware sewer pipe frag",,,1
"1BOW.27.101",3388,"12645",480,1.00,546389.68,4685609.19,"EU","15",1823,"3",26.20,36.00,"Architectural","Glass","Flat Glass","Flat Glass","AFG","aqua flat glass",,,30
"1BOW.27.101",3424,"12645",480,1.00,546389.68,4685609.19,"EU","15",1824,"4",36.00,46.00,"Architectural","Glass","Flat Glass","Flat Glass","AFG","aqua flat glass",,,7
"1BOW.27.101",3504,"12645",480,1.00,546389.68,4685609.19,"EU","15",1828,"8",75.20,83.80,"Architectural","Glass","Flat Glass","Flat Glass","AFG","aqua flat glass",,,3
"1BOW.27.101",3461,"12645",480,1.00,546389.68,4685609.19,"EU","15",1826,"6",55.00,67.80,"Architectural","Glass","Flat Glass","Flat Glass","AFG","aqua flat glass",,,2
"1BOW.27.101",3479,"12645",480,1.00,546389.68,4685609.19,"EU","15",1827,"7",67.80,75.20,"Architectural","Glass","Flat Glass","Flat Glass","AFG","aqua flat glass",,,6
"1BOW.27.101",3454,"12645",480,1.00,546389.68,4685609.19,"EU","15",1825,"5",46.00,55.00,"Architectural","Glass","Flat Glass","Flat Glass","AFG","aqua flat glass",,,4
"1BOW.27.101",6201,"12644",460,0.99,546412.70,4685651.49,"EU","15",1913,"2 (NE)",24.00,33.00,"Architectural","Glass","Flat Glass","Flat Glass","AFG","aqua flat glass",,,1
"1BOW.27.101",6132,"12644",460,0.99,546412.70,4685651.49,"EU","15",1910,"1",5.40,22.80,"Architectural","Glass","Flat Glass","Flat Glass","AFG","aqua flat glass",,,4
"1BOW.27.101",6193,"12644",460,0.99,546412.70,4685651.49,"EU","15",1911,"2 (SE)",25.00,53.00,"Architectural","Glass","Flat Glass","Flat Glass","AFG","aqua flat glass",,,2
"1BOW.27.101",3329,"12645",480,1.00,546389.68,4685609.19,"EU","15",1821,"1",13.00,22.00,"Architectural","Glass","Flat Glass","Flat Glass","AFG","aqua flat glass",,,2
"1BOW.27.101",3369,"12645",480,1.00,546389.68,4685609.19,"EU","15",1822,"2",23.40,26.20,"Architectural","Glass","Flat Glass","Flat Glass","AFG","aqua flat glass",,,11
"1BOW.27.101",6145,"12644",460,0.99,546412.70,4685651.49,"EU","15",1923,"2",22.80,30.20,"Architectural","Glass","Flat Glass","Flat Glass","CFG","clear flat glass",,,1
"1BOW.27.101",6133,"12644",460,0.99,546412.70,4685651.49,"EU","15",1910,"1",5.40,22.80,"Architectural","Glass","Flat Glass","Flat Glass","CFG","clear flat glass",,,3
"1BOW.27.101",6199,"12644",460,0.99,546412.70,4685651.49,"EU","15",1913,"2 (NE)",24.00,33.00,"Architectural","Glass","Flat Glass","Flat Glass","CFG","clear flat glass",,,1
"1BOW.27.101",6192,"12644",460,0.99,546412.70,4685651.49,"EU","15",1911,"2 (SE)",25.00,53.00,"Architectural","Glass","Flat Glass","Flat Glass","CFG","clear flat glass",,,2
"1BOW.27.101",6202,"12644",460,0.99,546412.70,4685651.49,"EU","15",1913,"2 (NE)",24.00,33.00,"Architectural","Glass","Flat Glass","Flat Glass","LGFG","light green flat glass (not 18th century)",,,1
"1BOW.27.101",3366,"12645",480,1.00,546389.68,4685609.19,"EU","15",1822,"2",23.40,26.20,"Architectural","Glass","Flat Glass","Flat Glass","LGFG","light green flat glass (not 18th century)",,,2
"1BOW.27.101",3447,"12645",480,1.00,546389.68,4685609.19,"EU","15",1825,"5",46.00,55.00,"Domestic","Glass","Glass Object","Button","GB","glass button",,,1
"1BOW.27.101",3392,"12645",480,1.00,546389.68,4685609.19,"EU","15",1823,"3",26.20,36.00,"Domestic","Glass","Glass Object","Button","GB","glass button",,,1
"1BOW.27.101",3449,"12645",480,1.00,546389.68,4685609.19,"EU","15",1825,"5",46.00,55.00,"Domestic","Glass","Glass Vessel","Tableware","CPTG","clear table glass, pressed",,,1
"1BOW.27.101",3370,"12645",480,1.00,546389.68,4685609.19,"EU","15",1822,"2",23.40,26.20,"Domestic","Glass","Glass Vessel","Tableware","CPTG","clear table glass, pressed",,,1
"1BOW.27.101",3422,"12645",480,1.00,546389.68,4685609.19,"EU","15",1824,"4",36.00,46.00,"Domestic","Glass","Glass Vessel","Curved Glass","CCG","clear curved glass",,,2
"1BOW.27.101",3389,"12645",480,1.00,546389.68,4685609.19,"EU","15",1823,"3",26.20,36.00,"Domestic","Glass","Glass Vessel","Curved Glass","CCG","clear curved glass",,,4
"1BOW.27.101",3450,"12645",480,1.00,546389.68,4685609.19,"EU","15",1825,"5",46.00,55.00,"Domestic","Glass","Glass Vessel","Curved Glass","CCG","clear curved glass",,,2
"1BOW.27.101",6194,"12644",460,0.99,546412.70,4685651.49,"EU","15",1911,"2 (SE)",25.00,53.00,"Domestic","Glass","Glass Vessel","Curved Glass","CCG","clear curved glass",,,1
"1BOW.27.101",6203,"12644",460,0.99,546412.70,4685651.49,"EU","15",1913,"2 (NE)",24.00,33.00,"Domestic","Glass","Glass Vessel","Curved Glass","CCG","clear curved glass",,,2
"1BOW.27.101",3368,"12645",480,1.00,546389.68,4685609.19,"EU","15",1822,"2",23.40,26.20,"Domestic","Glass","Glass Vessel","Curved Glass","CCG","clear curved glass",,,4
"1BOW.27.101",3367,"12645",480,1.00,546389.68,4685609.19,"EU","15",1822,"2",23.40,26.20,"Domestic","Glass","Glass Vessel","Curved Glass","CCG","clear curved glass",,,1
"1BOW.27.101",3391,"12645",480,1.00,546389.68,4685609.19,"EU","15",1823,"3",26.20,36.00,"Domestic","Glass","Glass Vessel","Curved Glass","CVCG","clear curved glass with amethyst tint due to sun exposure","1880s","late 1910s",1
"1BOW.27.101",3371,"12645",480,1.00,546389.68,4685609.19,"EU","15",1822,"2",23.40,26.20,"Domestic","Glass","Glass Vessel","Curved Glass","CVCG","clear curved glass with amethyst tint due to sun exposure","1880s","late 1910s",1
"1BOW.27.101",3393,"12645",480,1.00,546389.68,4685609.19,"EU","15",1823,"3",26.20,36.00,"Domestic","Glass","Glass Vessel","Bottle Glass","ABG","aqua bottle glass",,,5
"1BOW.27.101",3426,"12645",480,1.00,546389.68,4685609.19,"EU","15",1824,"4",36.00,46.00,"Domestic","Glass","Glass Vessel","Bottle Glass","ABG","aqua bottle glass",,,7
"1BOW.27.101",3505,"12645",480,1.00,546389.68,4685609.19,"EU","15",1828,"8",75.20,83.80,"Domestic","Glass","Glass Vessel","Bottle Glass","ABG","aqua bottle glass",,,1
"1BOW.27.101",3451,"12645",480,1.00,546389.68,4685609.19,"EU","15",1825,"5",46.00,55.00,"Domestic","Glass","Glass Vessel","Bottle Glass","ABG","aqua bottle glass",,,1
"1BOW.27.101",3328,"12645",480,1.00,546389.68,4685609.19,"EU","15",1821,"1",13.00,22.00,"Domestic","Glass","Glass Vessel","Bottle Glass","ABG","aqua bottle glass",,,1
"1BOW.27.101",3423,"12645",480,1.00,546389.68,4685609.19,"EU","15",1824,"4",36.00,46.00,"Domestic","Glass","Glass Vessel","Bottle Glass","BBG","blue bottle glass",,,3
"1BOW.27.101",3502,"12645",480,1.00,546389.68,4685609.19,"EU","15",1828,"8",75.20,83.80,"Domestic","Glass","Glass Vessel","Bottle Glass","BBG","blue bottle glass",,,1
"1BOW.27.101",3390,"12645",480,1.00,546389.68,4685609.19,"EU","15",1823,"3",26.20,36.00,"Domestic","Glass","Glass Vessel","Bottle Glass","CBG","clear bottle glass",,,1
"1BOW.27.101",3452,"12645",480,1.00,546389.68,4685609.19,"EU","15",1825,"5",46.00,55.00,"Domestic","Glass","Glass Vessel","Bottle Glass","CBG","clear bottle glass",,,1
"1BOW.27.101",3421,"12645",480,1.00,546389.68,4685609.19,"EU","15",1824,"4",36.00,46.00,"Domestic","Glass","Glass Vessel","Bottle Glass","CBG","clear bottle glass",,,2
"1BOW.27.101",6146,"12644",460,0.99,546412.70,4685651.49,"EU","15",1912,"3 (SE)",28.40,34.60,"Domestic","Glass","Glass Vessel","Bottle Glass","CBG","clear bottle glass",,,1
"1BOW.27.101",3331,"12645",480,1.00,546389.68,4685609.19,"EU","15",1821,"1",13.00,22.00,"Domestic","Glass","Glass Vessel","Bottle Glass","CBG","clear bottle glass",,,12
"1BOW.27.101",3372,"12645",480,1.00,546389.68,4685609.19,"EU","15",1822,"2",23.40,26.20,"Domestic","Glass","Glass Vessel","Bottle Glass","CBG","clear bottle glass",,,15
"1BOW.27.101",3330,"12645",480,1.00,546389.68,4685609.19,"EU","15",1821,"1",13.00,22.00,"Domestic","Glass","Glass Vessel","Bottle Glass","CVBG","clear bottle glass that has an amethyst tint due to sun exposure","1880s","late 1910s",3
"1BOW.27.101",6144,"12644",460,0.99,546412.70,4685651.49,"EU","15",1923,"2",22.80,30.20,"Domestic","Glass","Glass Vessel","Bottle Glass","GBG","green bottle glass",,,1
"1BOW.27.101",6195,"12644",460,0.99,546412.70,4685651.49,"EU","15",1911,"2 (SE)",25.00,53.00,"Domestic","Glass","Glass Vessel","Bottle Glass","MBG","brown bottle glass",,,4
"1BOW.27.101",6134,"12644",460,0.99,546412.70,4685651.49,"EU","15",1910,"1",5.40,22.80,"Domestic","Glass","Glass Vessel","Bottle Glass","MBG","brown bottle glass",,,1
"1BOW.27.101",6200,"12644",460,0.99,546412.70,4685651.49,"EU","15",1913,"2 (NE)",24.00,33.00,"Domestic","Glass","Glass Vessel","Bottle Glass","MBG","brown bottle glass",,,1
"1BOW.27.101",3327,"12645",480,1.00,546389.68,4685609.19,"EU","15",1821,"1",13.00,22.00,"Domestic","Glass","Glass Vessel","Bottle Glass","MBG","brown bottle glass",,,2
"1BOW.27.101",3425,"12645",480,1.00,546389.68,4685609.19,"EU","15",1824,"4",36.00,46.00,"Domestic","Glass","Glass Vessel","Bottle Glass","NBG","amber bottle glass",,,1
"1BOW.27.101",3365,"12645",480,1.00,546389.68,4685609.19,"EU","15",1822,"2",23.40,26.20,"Domestic","Glass","Glass Vessel","Bottle Glass","NBG","amber bottle glass",,,2
"1BOW.27.101",3481,"12645",480,1.00,546389.68,4685609.19,"EU","15",1827,"7",67.80,75.20,"Domestic","Glass","Glass Vessel","Bottle Glass","OBG","olive-green bottle glass",,,1
"1BOW.27.101",3448,"12645",480,1.00,546389.68,4685609.19,"EU","15",1825,"5",46.00,55.00,"Domestic","Glass","Glass Vessel","Bottle Glass","OBG","olive-green bottle glass",,,1
"1BOW.27.101",3364,"12645",480,1.00,546389.68,4685609.19,"EU","15",1822,"2",23.40,26.20,"Domestic","Glass","Glass Vessel","Bottle Glass","OBG","olive-green bottle glass",,,1
"1BOW.27.101",3460,"12645",480,1.00,546389.68,4685609.19,"EU","15",1826,"6",55.00,67.80,"Domestic","Glass","Other Glass","Lamp Glass","LG","lamp glass",,,2
"1BOW.27.101",3480,"12645",480,1.00,546389.68,4685609.19,"EU","15",1827,"7",67.80,75.20,"Domestic","Glass","Other Glass","Lamp Glass","LG","lamp glass",,,1
"1BOW.27.101",3394,"12645",480,1.00,546389.68,4685609.19,"EU","15",1823,"3",26.20,36.00,"Domestic","Glass","Other Glass","Lamp Glass","LG","lamp glass",,,32
"1BOW.27.101",3453,"12645",480,1.00,546389.68,4685609.19,"EU","15",1825,"5",46.00,55.00,"Domestic","Glass","Other Glass","Lamp Glass","LG","lamp glass",,,2
"1BOW.27.101",3427,"12645",480,1.00,546389.68,4685609.19,"EU","15",1824,"4",36.00,46.00,"Domestic","Glass","Other Glass","Lamp Glass","LG","lamp glass",,,27
"1BOW.27.101",3503,"12645",480,1.00,546389.68,4685609.19,"EU","15",1828,"8",75.20,83.80,"Domestic","Glass","Other Glass","Lamp Glass","LG","lamp glass",,,3
"1BOW.27.101",3332,"12645",480,1.00,546389.68,4685609.19,"EU","15",1821,"1",13.00,22.00,"Domestic","Glass","Other Glass","Lamp Glass","LLG","leaded lamp glass",,,34
"1BOW.27.101",3373,"12645",480,1.00,546389.68,4685609.19,"EU","15",1822,"2",23.40,26.20,"Domestic","Glass","Other Glass","Lamp Glass","LLG","leaded lamp glass",,,66
"1BOW.27.101",6184,"12644",460,0.99,546412.70,4685651.49,"EU","15",1911,"2 (SE)",25.00,53.00,"Architectural","Other","Debris","Asphalt","ASP","asphalt pavement frag",,,1
"1BOW.27.101",6119,"12644",460,0.99,546412.70,4685651.49,"EU","15",1910,"1",5.40,22.80,"Architectural","Other","Debris","Asphalt","ASP","asphalt pavement frag",,,1
"1BOW.27.101",3406,"12645",480,1.00,546389.68,4685609.19,"EU","15",1824,"4",36.00,46.00,"Domestic","Other","Debris","Coal","OCI","cinder",,,6
"1BOW.27.101",3501,"12645",480,1.00,546389.68,4685609.19,"EU","15",1828,"8",75.20,83.80,"Domestic","Other","Debris","Coal","OCI","cinder",,,1
"1BOW.27.101",3386,"12645",480,1.00,546389.68,4685609.19,"EU","15",1823,"3",26.20,36.00,"Domestic","Other","Debris","Coal","OCI","cinder",,,5
"1BOW.27.101",3486,"12645",480,1.00,546389.68,4685609.19,"EU","15",1827,"7",67.80,75.20,"Domestic","Other","Debris","Coal","OCI","cinder",,,2
"1BOW.27.101",3444,"12645",480,1.00,546389.68,4685609.19,"EU","15",1825,"5",46.00,55.00,"Domestic","Other","Debris","Coal","OCI","cinder",,,1
"1BOW.27.101",3351,"12645",480,1.00,546389.68,4685609.19,"EU","15",1822,"2",23.40,26.20,"Domestic","Other","Debris","Coal","OCI","cinder",,,13
"1BOW.27.101",3324,"12645",480,1.00,546389.68,4685609.19,"EU","15",1821,"1",13.00,22.00,"Domestic","Other","Debris","Coal","OCI","cinder",,,160
"1BOW.27.101",3405,"12645",480,1.00,546389.68,4685609.19,"EU","15",1824,"4",36.00,46.00,"Domestic","Other","Debris","Coal","OCO","coal",,,31
"1BOW.27.101",3445,"12645",480,1.00,546389.68,4685609.19,"EU","15",1825,"5",46.00,55.00,"Domestic","Other","Debris","Coal","OCO","coal",,,2
"1BOW.27.101",3499,"12645",480,1.00,546389.68,4685609.19,"EU","15",1828,"8",75.20,83.80,"Domestic","Other","Debris","Coal","OCO","coal",,,1
"1BOW.27.101",3482,"12645",480,1.00,546389.68,4685609.19,"EU","15",1827,"7",67.80,75.20,"Domestic","Other","Debris","Coal","OCO","coal",,,1
"1BOW.27.101",3384,"12645",480,1.00,546389.68,4685609.19,"EU","15",1823,"3",26.20,36.00,"Domestic","Other","Debris","Coal","OCO","coal",,,10
"1BOW.27.101",6185,"12644",460,0.99,546412.70,4685651.49,"EU","15",1911,"2 (SE)",25.00,53.00,"Domestic","Other","Debris","Coal","OCO","coal",,,1
"1BOW.27.101",3326,"12645",480,1.00,546389.68,4685609.19,"EU","15",1821,"1",13.00,22.00,"Domestic","Other","Debris","Coal","OCO","coal",,,118
"1BOW.27.101",3349,"12645",480,1.00,546389.68,4685609.19,"EU","15",1822,"2",23.40,26.20,"Domestic","Other","Debris","Coal","OCO","coal",,,14
"1BOW.27.101",6120,"12644",460,0.99,546412.70,4685651.49,"EU","15",1910,"1",5.40,22.80,"Domestic","Other","Debris","Coal","OSL","slag",,,1
"1BOW.27.101",3325,"12645",480,1.00,546389.68,4685609.19,"EU","15",1821,"1",13.00,22.00,"Domestic","Other","Debris","Coal","OSL","slag",,,28
"1BOW.27.101",3350,"12645",480,1.00,546389.68,4685609.19,"EU","15",1822,"2",23.40,26.20,"Domestic","Other","Debris","Coal","OSL","slag",,,2
"1BOW.27.101",6129,"12644",460,0.99,546412.70,4685651.49,"EU","15",1910,"1",5.40,22.80,"Domestic","Other","Plastic","Plastic","OPLA","other plastic",,,1
"1BOW.27.101",6187,"12644",460,0.99,546412.70,4685651.49,"EU","15",1911,"2 (SE)",25.00,53.00,"Domestic","Other","Plastic","Plastic","PCAR","plastic automobile light cover",,,2
"1BOW.27.101",6126,"12644",460,0.99,546412.70,4685651.49,"EU","15",1910,"1",5.40,22.80,"Other","Other","Plastic","Plastic","PLAS","unidentified plastic",,,1
"1BOW.27.101",6121,"12644",460,0.99,546412.70,4685651.49,"EU","15",1910,"1",5.40,22.80,"Domestic","Other","Plastic","Plastic","PWRA","plastic wrapper(s)",,,6
"1BOW.27.101",6189,"12644",460,0.99,546412.70,4685651.49,"EU","15",1911,"2 (SE)",25.00,53.00,"Domestic","Other","Plastic","Plastic","PWRA","plastic wrapper(s)",,,1
"1BOW.27.101",6127,"12644",460,0.99,546412.70,4685651.49,"EU","15",1910,"1",5.40,22.80,"Domestic","Other","Plastic","Plastic","PWRA","plastic wrapper(s)",,,6
"1BOW.27.101",6123,"12644",460,0.99,546412.70,4685651.49,"EU","15",1910,"1",5.40,22.80,"Domestic","Other","Plastic","Plastic","STY","Styrofoam","1954",,2
"1BOW.27.101",6124,"12644",460,0.99,546412.70,4685651.49,"EU","15",1910,"1",5.40,22.80,"Domestic","Other","Plastic","Plastic","STY","Styrofoam","1954",,1
"1BOW.27.101",6142,"12644",460,0.99,546412.70,4685651.49,"EU","15",1923,"2",22.80,30.20,"Domestic","Other","Plastic","Plastic","STY","Styrofoam","1954",,1
"1BOW.27.101",4582,"12644",461,0.50,546412.83,4685652.23,"EU","15A",1914,"1",3.80,28.50,"Other","Botanical","Sample","Bark","BARK","bark sample",,,2
"1BOW.27.101",4573,"12644",461,0.50,546412.83,4685652.23,"EU","15A",1914,"1",3.80,28.50,"Domestic","Metal","Personal Item","Coin","COIN","coin",,,1
"1BOW.27.101",4590,"12644",461,0.50,546412.83,4685652.23,"EU","15A",1914,"1",3.80,28.50,"Architectural","Metal","Architectural Hardware","Cut Nail","MCN","machine cut nail","ca. 1835",,4
"1BOW.27.101",4588,"12644",461,0.50,546412.83,4685652.23,"EU","15A",1914,"1",3.80,28.50,"Architectural","Metal","Architectural Hardware","Cut Nail","MCN","machine cut nail","ca. 1835",,1
"1BOW.27.101",4587,"12644",461,0.50,546412.83,4685652.23,"EU","15A",1914,"1",3.80,28.50,"Architectural","Metal","Architectural Hardware","Cut Nail","OCN","other cut nail","ca. 1835",,1
"1BOW.27.101",4589,"12644",461,0.50,546412.83,4685652.23,"EU","15A",1914,"1",3.80,28.50,"Architectural","Metal","Architectural Hardware","Other Nail","USN","unidentified square nail",,,1
"1BOW.27.101",4591,"12644",461,0.50,546412.83,4685652.23,"EU","15A",1914,"1",3.80,28.50,"Architectural","Metal","Architectural Hardware","Other Hardware","SCR","screw",,,1
"1BOW.27.101",4584,"12644",461,0.50,546412.83,4685652.23,"EU","15A",1914,"1",3.80,28.50,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","UTI","blue transfer-printed ironstone/whiteware","1830","1865",1
"1BOW.27.101",4586,"12644",461,0.50,546412.83,4685652.23,"EU","15A",1914,"1",3.80,28.50,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","XI","undecorated ironstone/whiteware","1820","1900+",2
"1BOW.27.101",4585,"12644",461,0.50,546412.83,4685652.23,"EU","15A",1914,"1",3.80,28.50,"Domestic","Ceramics","Pipe","Kaolin Pipe","MSK","Kaolin pipe stem frag, 4/64 in. bore",,,1
"1BOW.27.101",4574,"12644",461,0.50,546412.83,4685652.23,"EU","15A",1914,"1",3.80,28.50,"Architectural","Ceramics","Brick","Brick","OBR","unidentified brick",,,5
"1BOW.27.101",4576,"12644",461,0.50,546412.83,4685652.23,"EU","15A",1914,"1",3.80,28.50,"Architectural","Ceramics","Brick","Mortar/Plaster","OMO","mortar",,,3
"1BOW.27.101",4593,"12644",461,0.50,546412.83,4685652.23,"EU","15A",1914,"1",3.80,28.50,"Architectural","Glass","Flat Glass","Flat Glass","CFG","clear flat glass",,,1
"1BOW.27.101",4594,"12644",461,0.50,546412.83,4685652.23,"EU","15A",1914,"1",3.80,28.50,"Architectural","Glass","Flat Glass","Flat Glass","OTFG","other flat glass",,,2
"1BOW.27.101",4592,"12644",461,0.50,546412.83,4685652.23,"EU","15A",1914,"1",3.80,28.50,"Domestic","Glass","Glass Vessel","Bottle Glass","MBG","brown bottle glass",,,4
"1BOW.27.101",4575,"12644",461,0.50,546412.83,4685652.23,"EU","15A",1914,"1",3.80,28.50,"Architectural","Other","Debris","Asphalt","ASP","asphalt pavement frag",,,4
"1BOW.27.101",4572,"12644",461,0.50,546412.83,4685652.23,"EU","15A",1914,"1",3.80,28.50,"Other","Other","Fabric","Cloth","CLOT","cloth",,,1
"1BOW.27.101",4580,"12644",461,0.50,546412.83,4685652.23,"EU","15A",1914,"1",3.80,28.50,"Domestic","Other","Plastic","Plastic","OPLA","other plastic",,,1
"1BOW.27.101",4581,"12644",461,0.50,546412.83,4685652.23,"EU","15A",1914,"1",3.80,28.50,"Domestic","Other","Plastic","Plastic","PCAR","plastic automobile light cover",,,1
"1BOW.27.101",4583,"12644",461,0.50,546412.83,4685652.23,"EU","15A",1914,"1",3.80,28.50,"Other","Other","Plastic","Plastic","PLAS","unidentified plastic",,,1
"1BOW.27.101",4577,"12644",461,0.50,546412.83,4685652.23,"EU","15A",1914,"1",3.80,28.50,"Domestic","Other","Plastic","Plastic","PLID","coffee/soda lid",,,1
"1BOW.27.101",4579,"12644",461,0.50,546412.83,4685652.23,"EU","15A",1914,"1",3.80,28.50,"Domestic","Other","Plastic","Plastic","PWRA","plastic wrapper(s)",,,3
"1BOW.27.101",4578,"12644",461,0.50,546412.83,4685652.23,"EU","15A",1914,"1",3.80,28.50,"Domestic","Other","Plastic","Plastic","STY","Styrofoam","1954",,10
"1BOW.27.101",6170,"12644",462,0.63,546413.65,4685651.56,"EU","15B",1915,"1",9.50,34.40,"Other","Bone/Antler","Refuse/Unmodified","Bone","UB","unmodified bone",,,1
"1BOW.27.101",6150,"12644",462,0.63,546413.65,4685651.56,"EU","15B",1916,"2",34.40,48.00,"Other","Bone/Antler","Refuse/Unmodified","Bone","UB","unmodified bone",,,1
"1BOW.27.101",6160,"12644",462,0.63,546413.65,4685651.56,"EU","15B",1916,"2",34.40,48.00,"Other","Metal","Unidentified","Ferrous","UIS","unidentified iron/steel",,,1
"1BOW.27.101",6181,"12644",462,0.63,546413.65,4685651.56,"EU","15B",1915,"1",9.50,34.40,"Architectural","Metal","Architectural Hardware","Wrought Nail","OWN","other wrought nail",,"ca. 1820",1
"1BOW.27.101",6161,"12644",462,0.63,546413.65,4685651.56,"EU","15B",1916,"2",34.40,48.00,"Architectural","Metal","Architectural Hardware","Cut Nail","MCN","machine cut nail","ca. 1835",,1
"1BOW.27.101",6179,"12644",462,0.63,546413.65,4685651.56,"EU","15B",1915,"1",9.50,34.40,"Architectural","Metal","Architectural Hardware","Cut Nail","MCN","machine cut nail","ca. 1835",,2
"1BOW.27.101",6180,"12644",462,0.63,546413.65,4685651.56,"EU","15B",1915,"1",9.50,34.40,"Architectural","Metal","Architectural Hardware","Cut Nail","UCN","unidentified cut nail","ca. 1790",,3
"1BOW.27.101",6162,"12644",462,0.63,546413.65,4685651.56,"EU","15B",1916,"2",34.40,48.00,"Architectural","Metal","Architectural Hardware","Wire Nail","CWN","common wire nail","1875",,1
"1BOW.27.101",6159,"12644",462,0.63,546413.65,4685651.56,"EU","15B",1916,"2",34.40,48.00,"Architectural","Metal","Architectural Hardware","Other Nail","USN","unidentified square nail",,,1
"1BOW.27.101",6152,"12644",462,0.63,546413.65,4685651.56,"EU","15B",1916,"2",34.40,48.00,"Domestic","Metal","Domestic/Activity","Aluminum","FOIL","aluminum foil frag",,,1
"1BOW.27.101",6182,"12644",462,0.63,546413.65,4685651.56,"EU","15B",1915,"1",9.50,34.40,"Domestic","Metal","Domestic/Activity","Cans","CF","can frag",,,14
"1BOW.27.101",6151,"12644",462,0.63,546413.65,4685651.56,"EU","15B",1916,"2",34.40,48.00,"Domestic","Metal","Domestic/Activity","Cans","OPOP","aluminum can pull tab",,,1
"1BOW.27.101",6172,"12644",462,0.63,546413.65,4685651.56,"EU","15B",1915,"1",9.50,34.40,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","UTI","blue transfer-printed ironstone/whiteware","1830","1865",2
"1BOW.27.101",6173,"12644",462,0.63,546413.65,4685651.56,"EU","15B",1915,"1",9.50,34.40,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","XI","undecorated ironstone/whiteware","1820","1900+",2
"1BOW.27.101",6171,"12644",462,0.63,546413.65,4685651.56,"EU","15B",1915,"1",9.50,34.40,"Domestic","Ceramics","Pipe","Kaolin Pipe","NSK","Kaolin pipe stem frag, 5/64 in. bore",,,1
"1BOW.27.101",6165,"12644",462,0.63,546413.65,4685651.56,"EU","15B",1915,"1",9.50,34.40,"Architectural","Ceramics","Brick","Brick","OBR","unidentified brick",,,2
"1BOW.27.101",6176,"12644",462,0.63,546413.65,4685651.56,"EU","15B",1915,"1",9.50,34.40,"Architectural","Glass","Flat Glass","Flat Glass","AFG","aqua flat glass",,,1
"1BOW.27.101",6177,"12644",462,0.63,546413.65,4685651.56,"EU","15B",1915,"1",9.50,34.40,"Architectural","Glass","Flat Glass","Flat Glass","CFG","clear flat glass",,,1
"1BOW.27.101",6154,"12644",462,0.63,546413.65,4685651.56,"EU","15B",1916,"2",34.40,48.00,"Architectural","Glass","Flat Glass","Flat Glass","CFG","clear flat glass",,,1
"1BOW.27.101",6178,"12644",462,0.63,546413.65,4685651.56,"EU","15B",1915,"1",9.50,34.40,"Architectural","Glass","Flat Glass","Flat Glass","LGFG","light green flat glass (not 18th century)",,,1
"1BOW.27.101",6157,"12644",462,0.63,546413.65,4685651.56,"EU","15B",1916,"2",34.40,48.00,"Domestic","Glass","Glass Vessel","Curved Glass","CCG","clear curved glass",,,1
"1BOW.27.101",6175,"12644",462,0.63,546413.65,4685651.56,"EU","15B",1915,"1",9.50,34.40,"Domestic","Glass","Glass Vessel","Bottle Glass","CBG","clear bottle glass",,,6
"1BOW.27.101",6147,"12644",462,0.63,546413.65,4685651.56,"EU","15B",1916,"2",34.40,48.00,"Domestic","Glass","Glass Vessel","Bottle Glass","GBG","green bottle glass",,,1
"1BOW.27.101",6155,"12644",462,0.63,546413.65,4685651.56,"EU","15B",1916,"2",34.40,48.00,"Domestic","Glass","Glass Vessel","Bottle Glass","MBG","brown bottle glass",,,1
