"CODE","LEVEL_ID","P_IDENT","Catalog_ID","S_NYSM_NUM","UNIT_ID","U_TYPE","U_LBL","L_STRAT","START","END","Assemblage","MATNAME","TYPENAME","CATNAME","IDENTIFY","BEGDATE","ENDDATE","N","zN","comp.grp","art.grp"
"AFG",1765,"PIN 1BOW.27.101",5434,12645,473,"EU","08","4C",31.5,41.5,"Architectural","Glass","Flat Glass","Flat Glass","aqua flat glass",NA,NA,1,0.0336361764603653,"3","1"
"AFG",1751,"PIN 1BOW.27.101",4911,12645,472,"EU","07","1",3.6,12,"Architectural","Glass","Flat Glass","Flat Glass","aqua flat glass",NA,NA,1,0.0336361764603653,"4","1"
"AFG",1823,"PIN 1BOW.27.101",3388,12645,480,"EU","15","3",26.2,36,"Architectural","Glass","Flat Glass","Flat Glass","aqua flat glass",NA,NA,30,1.00908529381096,"3","1"
"AFG",1842,"PIN 1BOW.27.101",4101,12645,500,"EU","31","2",14.2,23,"Architectural","Glass","Flat Glass","Flat Glass","aqua flat glass",NA,NA,3,0.100908529381096,"3","1"
"AFG",1804,"PIN 1BOW.27.101",3749,12645,491,"EU","26","2",15.8,24.4,"Architectural","Glass","Flat Glass","Flat Glass","aqua flat glass",NA,NA,6,0.201817058762192,"3","1"
"AFG",1806,"PIN 1BOW.27.101",3802,12645,491,"EU","26","4",63.4,70.8,"Architectural","Glass","Flat Glass","Flat Glass","aqua flat glass",NA,NA,4,0.134544705841461,"1","1"
"AFG",1773,"PIN 1BOW.27.101",3037,12645,478,"EU","13","2",14.4,23.6,"Architectural","Glass","Flat Glass","Flat Glass","aqua flat glass",NA,NA,12,0.403634117524383,"2","1"
"AFG",1843,"PIN 1BOW.27.101",4121,12645,500,"EU","31","3",23,27.6,"Architectural","Glass","Flat Glass","Flat Glass","aqua flat glass",NA,NA,2,0.0672723529207306,"3","1"
"TACK",1725,"PIN 1BOW.27.101",1810,12645,463,"EU","01","1",5.2,11.8,"Architectural","Metal","Architectural Hardware","Other Hardware","tack",NA,NA,1,0.538815906080325,"2","4"
"TACK",1730,"PIN 1BOW.27.101",2212,12645,470,"EU","05","2B (North)",17.66,20.33,"Architectural","Metal","Architectural Hardware","Other Hardware","tack",NA,NA,1,0.538815906080325,"3","4"
"TACK",1758,"PIN 1BOW.27.101",5214,12645,472,"EU","07","8",73.4,80.2,"Architectural","Metal","Architectural Hardware","Other Hardware","tack",NA,NA,1,0.538815906080325,"3","4"
"TACK",1780,"PIN 1BOW.27.101",3215,12645,479,"EU","14","3",24.8,33.6,"Architectural","Metal","Architectural Hardware","Other Hardware","tack",NA,NA,4,2.1552636243213,"1","4"
"TACK",1753,"PIN 1BOW.27.101",4992,12645,472,"EU","07","3",29.4,38.8,"Architectural","Metal","Architectural Hardware","Other Hardware","tack",NA,NA,1,0.538815906080325,"4","4"
"TACK",1804,"PIN 1BOW.27.101",3763,12645,491,"EU","26","2",15.8,24.4,"Architectural","Metal","Architectural Hardware","Other Hardware","tack",NA,NA,1,0.538815906080325,"3","4"
"TACK",1761,"PIN 1BOW.27.101",5316,12645,473,"EU","08","2",19.75,22.2,"Architectural","Metal","Architectural Hardware","Other Hardware","tack",NA,NA,1,0.538815906080325,"1","4"
"TACK",1830,"PIN 1BOW.27.101",3940,12645,495,"EU","29","2",20,30,"Architectural","Metal","Architectural Hardware","Other Hardware","tack",NA,NA,2,1.07763181216065,"4","4"
"TACK",1726,"PIN 1BOW.27.101",2019,12645,463,"EU","01","2",11.8,37.2,"Architectural","Metal","Architectural Hardware","Other Hardware","tack",NA,NA,1,0.538815906080325,"4","4"
"TACK",1729,"PIN 1BOW.27.101",2178,12645,470,"EU","05","2A (South)",10,19,"Architectural","Metal","Architectural Hardware","Other Hardware","tack",NA,NA,2,1.07763181216065,"4","4"
"CBG",1822,"PIN 1BOW.27.101",3372,12645,480,"EU","15","2",23.4,26.2,"Domestic","Glass","Glass Vessel","Bottle Glass","clear bottle glass",NA,NA,15,1.72792932449381,"3","1"
"CBG",1772,"PIN 1BOW.27.101",3035,12645,478,"EU","13","1",4.8,14.4,"Domestic","Glass","Glass Vessel","Bottle Glass","clear bottle glass",NA,NA,7,0.806367018097111,"4","1"
"CBG",1755,"PIN 1BOW.27.101",5059,12645,472,"EU","07","5",48,57.4,"Domestic","Glass","Glass Vessel","Bottle Glass","clear bottle glass",NA,NA,3,0.345585864898762,"4","1"
"CBG",1804,"PIN 1BOW.27.101",3750,12645,491,"EU","26","2",15.8,24.4,"Domestic","Glass","Glass Vessel","Bottle Glass","clear bottle glass",NA,NA,1,0.115195288299587,"3","1"
"CBG",1810,"PIN 1BOW.27.101",3872,12645,492,"EU","27","2",17.4,49.8,"Domestic","Glass","Glass Vessel","Bottle Glass","clear bottle glass",NA,NA,3,0.345585864898762,"3","1"
"CBG",1780,"PIN 1BOW.27.101",3234,12645,479,"EU","14","3",24.8,33.6,"Domestic","Glass","Glass Vessel","Bottle Glass","clear bottle glass",NA,NA,3,0.345585864898762,"1","1"
"CBG",1769,"PIN 1BOW.27.101",2691,12645,476,"EU","11","2",18.6,32.8,"Domestic","Glass","Glass Vessel","Bottle Glass","clear bottle glass",NA,NA,4,0.460781153198349,"3","1"
"CBG",1754,"PIN 1BOW.27.101",5031,12645,472,"EU","07","4",38.8,48,"Domestic","Glass","Glass Vessel","Bottle Glass","clear bottle glass",NA,NA,7,0.806367018097111,"4","1"
"CBG",1799,"PIN 1BOW.27.101",3681,12645,488,"EU","23","2",13.6,45,"Domestic","Glass","Glass Vessel","Bottle Glass","clear bottle glass",NA,NA,13,1.49753874789463,"4","1"
"CBG",1757,"PIN 1BOW.27.101",5160,12645,472,"EU","07","7",67.6,73.4,"Domestic","Glass","Glass Vessel","Bottle Glass","clear bottle glass",NA,NA,1,0.115195288299587,"3","1"
"CBG",1803,"PIN 1BOW.27.101",3731,12645,491,"EU","26","1",6.4,15.8,"Domestic","Glass","Glass Vessel","Bottle Glass","clear bottle glass",NA,NA,34,3.91663980218597,"4","1"
"CBG",1682,"PIN 1BOW.27.101",3289,12645,412,"STP","B","2",16,53,"Domestic","Glass","Glass Vessel","Bottle Glass","clear bottle glass",NA,NA,5,0.575976441497936,"3","1"
"CBG",1815,"PIN 1BOW.27.101",5494,12645,474,"EU","09","3",20.6,28.6,"Domestic","Glass","Glass Vessel","Bottle Glass","clear bottle glass",NA,NA,6,0.691171729797524,"3","1"
"CBG",1737,"PIN 1BOW.27.101",4648,12645,464,"EU","02","1",4.4,11.6,"Domestic","Glass","Glass Vessel","Bottle Glass","clear bottle glass",NA,NA,30,3.45585864898762,"4","1"
"CBG",1746,"PIN 1BOW.27.101",4834,12645,469,"EU","04","1",3,26.6,"Domestic","Glass","Glass Vessel","Bottle Glass","clear bottle glass",NA,NA,5,0.575976441497936,"2","1"
"CBG",1791,"PIN 1BOW.27.101",3586,12645,483,"EU","18","1",9.2,21,"Domestic","Glass","Glass Vessel","Bottle Glass","clear bottle glass",NA,NA,1,0.115195288299587,"2","1"
"CBG",1805,"PIN 1BOW.27.101",3783,12645,491,"EU","26","3",24.4,63.4,"Domestic","Glass","Glass Vessel","Bottle Glass","clear bottle glass",NA,NA,1,0.115195288299587,"3","1"
"CBG",1789,"PIN 1BOW.27.101",3567,12645,482,"EU","17","2",19,43.4,"Domestic","Glass","Glass Vessel","Bottle Glass","clear bottle glass",NA,NA,2,0.230390576599175,"3","1"
"CBG",1799,"PIN 1BOW.27.101",3668,12645,488,"EU","23","2",13.6,45,"Domestic","Glass","Glass Vessel","Bottle Glass","clear bottle glass",NA,NA,1,0.115195288299587,"4","1"
"CBG",1817,"PIN 1BOW.27.101",2932,12645,477,"EU","12","2",28.2,35.8,"Domestic","Glass","Glass Vessel","Bottle Glass","clear bottle glass",NA,NA,17,1.95831990109298,"4","1"
"CBG",1830,"PIN 1BOW.27.101",3948,12645,495,"EU","29","2",20,30,"Domestic","Glass","Glass Vessel","Bottle Glass","clear bottle glass",NA,NA,7,0.806367018097111,"4","1"
"CBG",1813,"PIN 1BOW.27.101",5451,12645,474,"EU","09","1",8.6,15.2,"Domestic","Glass","Glass Vessel","Bottle Glass","clear bottle glass",NA,NA,2,0.230390576599175,"4","1"
"CBG",1756,"PIN 1BOW.27.101",5125,12645,472,"EU","07","6",57.4,67.6,"Domestic","Glass","Glass Vessel","Bottle Glass","clear bottle glass",NA,NA,5,0.575976441497936,"4","1"
"CBG",1825,"PIN 1BOW.27.101",3452,12645,480,"EU","15","5",46,55,"Domestic","Glass","Glass Vessel","Bottle Glass","clear bottle glass",NA,NA,1,0.115195288299587,"3","1"
"CBG",1821,"PIN 1BOW.27.101",3331,12645,480,"EU","15","1",13,22,"Domestic","Glass","Glass Vessel","Bottle Glass","clear bottle glass",NA,NA,12,1.38234345959505,"3","1"
"CBG",1726,"PIN 1BOW.27.101",1982,12645,463,"EU","01","2",11.8,37.2,"Domestic","Glass","Glass Vessel","Bottle Glass","clear bottle glass",NA,NA,4,0.460781153198349,"4","1"
"CBG",1727,"PIN 1BOW.27.101",2106,12645,470,"EU","05","1A (Outside)",3.33,10,"Domestic","Glass","Glass Vessel","Bottle Glass","clear bottle glass",NA,NA,1,0.115195288299587,"3","1"
"CBG",1809,"PIN 1BOW.27.101",3840,12645,492,"EU","27","1",2.2,17.4,"Domestic","Glass","Glass Vessel","Bottle Glass","clear bottle glass",NA,NA,23,2.64949163089051,"4","1"
"CBG",1752,"PIN 1BOW.27.101",4985,12645,472,"EU","07","2",12,29.4,"Domestic","Glass","Glass Vessel","Bottle Glass","clear bottle glass",NA,NA,12,1.38234345959505,"4","1"
"CBG",1727,"PIN 1BOW.27.101",2108,12645,470,"EU","05","1A (Outside)",3.33,10,"Domestic","Glass","Glass Vessel","Bottle Glass","clear bottle glass",NA,NA,1,0.115195288299587,"3","1"
"CBG",1819,"PIN 1BOW.27.101",3022,12645,477,"EU","12","4",44.8,51.4,"Domestic","Glass","Glass Vessel","Bottle Glass","clear bottle glass",NA,NA,3,0.345585864898762,"2","1"
"CBG",1818,"PIN 1BOW.27.101",2987,12645,477,"EU","12","3",35.8,43.8,"Domestic","Glass","Glass Vessel","Bottle Glass","clear bottle glass",NA,NA,22,2.53429634259092,"3","1"
"CBG",1801,"PIN 1BOW.27.101",3701,12645,489,"EU","24","1",2,40.8,"Domestic","Glass","Glass Vessel","Bottle Glass","clear bottle glass",NA,NA,1,0.115195288299587,"2","1"
"CBG",1752,"PIN 1BOW.27.101",4983,12645,472,"EU","07","2",12,29.4,"Domestic","Glass","Glass Vessel","Bottle Glass","clear bottle glass",NA,NA,2,0.230390576599175,"4","1"
"CBG",1837,"PIN 1BOW.27.101",4019,12645,499,"EU","30","4",50,59.2,"Domestic","Glass","Glass Vessel","Bottle Glass","clear bottle glass",NA,NA,3,0.345585864898762,"3","1"
"CBG",1819,"PIN 1BOW.27.101",3025,12645,477,"EU","12","4",44.8,51.4,"Domestic","Glass","Glass Vessel","Bottle Glass","clear bottle glass",NA,NA,4,0.460781153198349,"2","1"
"CBG",1788,"PIN 1BOW.27.101",3553,12645,482,"EU","17","1",9.6,19,"Domestic","Glass","Glass Vessel","Bottle Glass","clear bottle glass",NA,NA,4,0.460781153198349,"4","1"
"CBG",1824,"PIN 1BOW.27.101",3421,12645,480,"EU","15","4",36,46,"Domestic","Glass","Glass Vessel","Bottle Glass","clear bottle glass",NA,NA,2,0.230390576599175,"4","1"
"CBG",1681,"PIN 1BOW.27.101",3265,12645,412,"STP","B","1",0,16,"Domestic","Glass","Glass Vessel","Bottle Glass","clear bottle glass",NA,NA,1,0.115195288299587,"3","1"
"CBG",1841,"PIN 1BOW.27.101",4071,12645,500,"EU","31","1",3.8,14.2,"Domestic","Glass","Glass Vessel","Bottle Glass","clear bottle glass",NA,NA,1,0.115195288299587,"3","1"
"CBG",1796,"PIN 1BOW.27.101",4616,12645,486,"EU","21","1",11.2,65.4,"Domestic","Glass","Glass Vessel","Bottle Glass","clear bottle glass",NA,NA,1,0.115195288299587,"3","1"
"CBG",1751,"PIN 1BOW.27.101",4917,12645,472,"EU","07","1",3.6,12,"Domestic","Glass","Glass Vessel","Bottle Glass","clear bottle glass",NA,NA,2,0.230390576599175,"4","1"
"CBG",1820,"PIN 1BOW.27.101",3101,12645,477,"EU","12","5",51.4,91.8,"Domestic","Glass","Glass Vessel","Bottle Glass","clear bottle glass",NA,NA,4,0.460781153198349,"3","1"
"CBG",1768,"PIN 1BOW.27.101",2664,12645,476,"EU","11","1",7.2,18.6,"Domestic","Glass","Glass Vessel","Bottle Glass","clear bottle glass",NA,NA,3,0.345585864898762,"4","1"
"CBG",1815,"PIN 1BOW.27.101",5489,12645,474,"EU","09","3",20.6,28.6,"Domestic","Glass","Glass Vessel","Bottle Glass","clear bottle glass",NA,NA,8,0.921562306396698,"3","1"
"CBG",1794,"PIN 1BOW.27.101",4607,12645,484,"EU","19","1",9.2,52,"Domestic","Glass","Glass Vessel","Bottle Glass","clear bottle glass",NA,NA,2,0.230390576599175,"2","1"
"CBG",1823,"PIN 1BOW.27.101",3390,12645,480,"EU","15","3",26.2,36,"Domestic","Glass","Glass Vessel","Bottle Glass","clear bottle glass",NA,NA,1,0.115195288299587,"3","1"
"CBG",1743,"PIN 1BOW.27.101",3322,12645,498,"EU","02B","1",4.8,25.4,"Domestic","Glass","Glass Vessel","Bottle Glass","clear bottle glass",NA,NA,4,0.460781153198349,"4","1"
"CBG",1759,"PIN 1BOW.27.101",5225,12645,472,"EU","07","9",80.2,83.4,"Domestic","Glass","Glass Vessel","Bottle Glass","clear bottle glass",NA,NA,1,0.115195288299587,"3","1"
"CBG",1725,"PIN 1BOW.27.101",1797,12645,463,"EU","01","1",5.2,11.8,"Domestic","Glass","Glass Vessel","Bottle Glass","clear bottle glass",NA,NA,1,0.115195288299587,"2","1"
"CBG",1779,"PIN 1BOW.27.101",3175,12645,479,"EU","14","2",14,24.8,"Domestic","Glass","Glass Vessel","Bottle Glass","clear bottle glass",NA,NA,6,0.691171729797524,"1","1"
"CBG",1794,"PIN 1BOW.27.101",4608,12645,484,"EU","19","1",9.2,52,"Domestic","Glass","Glass Vessel","Bottle Glass","clear bottle glass",NA,NA,3,0.345585864898762,"2","1"
"CBG",1750,"PIN 1BOW.27.101",4873,12645,471,"EU","06","1",2.6,34.4,"Domestic","Glass","Glass Vessel","Bottle Glass","clear bottle glass",NA,NA,14,1.61273403619422,"3","1"
"CBG",1783,"PIN 1BOW.27.101",3520,12645,481,"EU","16","1",9.2,25.2,"Domestic","Glass","Glass Vessel","Bottle Glass","clear bottle glass",NA,NA,5,0.575976441497936,"2","1"
"CBG",1778,"PIN 1BOW.27.101",3152,12645,479,"EU","14","1",6,14,"Domestic","Glass","Glass Vessel","Bottle Glass","clear bottle glass",NA,NA,2,0.230390576599175,"2","1"
"CBG",1792,"PIN 1BOW.27.101",3601,12645,483,"EU","18","2",21,37.2,"Domestic","Glass","Glass Vessel","Bottle Glass","clear bottle glass",NA,NA,3,0.345585864898762,"2","1"
"CBG",1738,"PIN 1BOW.27.101",4707,12645,464,"EU","02","2",11.6,25.4,"Domestic","Glass","Glass Vessel","Bottle Glass","clear bottle glass",NA,NA,9,1.03675759469629,"4","1"
"CBG",1784,"PIN 1BOW.27.101",3530,12645,481,"EU","16","2",25.2,34.6,"Domestic","Glass","Glass Vessel","Bottle Glass","clear bottle glass",NA,NA,3,0.345585864898762,"2","1"
"CBG",1675,"PIN 1BOW.27.101",3309,12645,408,"STP","75A","1",0,42,"Domestic","Glass","Glass Vessel","Bottle Glass","clear bottle glass",NA,NA,1,0.115195288299587,"1","1"
"CBG",1838,"PIN 1BOW.27.101",4049,12645,499,"EU","30","5",59.2,66.4,"Domestic","Glass","Glass Vessel","Bottle Glass","clear bottle glass",NA,NA,2,0.230390576599175,"4","1"
"CBG",1816,"PIN 1BOW.27.101",2737,12645,477,"EU","12","1",19.8,28.2,"Domestic","Glass","Glass Vessel","Bottle Glass","clear bottle glass",NA,NA,4,0.460781153198349,"3","1"
"CBG",1834,"PIN 1BOW.27.101",3971,12645,499,"EU","30","1",24.4,34,"Domestic","Glass","Glass Vessel","Bottle Glass","clear bottle glass",NA,NA,2,0.230390576599175,"2","1"
"CBG",1762,"PIN 1BOW.27.101",5340,12645,473,"EU","08","3",22.2,30.6,"Domestic","Glass","Glass Vessel","Bottle Glass","clear bottle glass",NA,NA,5,0.575976441497936,"1","1"
"CBG",1773,"PIN 1BOW.27.101",3042,12645,478,"EU","13","2",14.4,23.6,"Domestic","Glass","Glass Vessel","Bottle Glass","clear bottle glass",NA,NA,3,0.345585864898762,"2","1"
"CBG",1798,"PIN 1BOW.27.101",3656,12645,488,"EU","23","1",7.2,13.6,"Domestic","Glass","Glass Vessel","Bottle Glass","clear bottle glass",NA,NA,8,0.921562306396698,"2","1"
"CBG",1745,"PIN 1BOW.27.101",4789,12645,467,"EU","03","2",25.8,116,"Domestic","Glass","Glass Vessel","Bottle Glass","clear bottle glass",NA,NA,1,0.115195288299587,"4","1"
"CBG",1758,"PIN 1BOW.27.101",5207,12645,472,"EU","07","8",73.4,80.2,"Domestic","Glass","Glass Vessel","Bottle Glass","clear bottle glass",NA,NA,2,0.230390576599175,"3","1"
"CBG",1752,"PIN 1BOW.27.101",4970,12645,472,"EU","07","2",12,29.4,"Domestic","Glass","Glass Vessel","Bottle Glass","clear bottle glass",NA,NA,1,0.115195288299587,"4","1"
"WAS",1805,"PIN 1BOW.27.101",3800,12645,491,"EU","26","3",24.4,63.4,"Architectural","Metal","Architectural Hardware","Other Hardware","washer",NA,NA,1,0.377964473009227,"3","4"
"WAS",1726,"PIN 1BOW.27.101",2011,12645,463,"EU","01","2",11.8,37.2,"Architectural","Metal","Architectural Hardware","Other Hardware","washer",NA,NA,2,0.755928946018454,"4","4"
"WAS",1780,"PIN 1BOW.27.101",3222,12645,479,"EU","14","3",24.8,33.6,"Architectural","Metal","Architectural Hardware","Other Hardware","washer",NA,NA,3,1.13389341902768,"1","4"
"OBG",1822,"PIN 1BOW.27.101",3364,12645,480,"EU","15","2",23.4,26.2,"Domestic","Glass","Glass Vessel","Bottle Glass","olive-green bottle glass",NA,NA,1,0.151888438020341,"3","5"
"OBG",1746,"PIN 1BOW.27.101",4831,12645,469,"EU","04","1",3,26.6,"Domestic","Glass","Glass Vessel","Bottle Glass","olive-green bottle glass",NA,NA,3,0.455665314061024,"2","5"
"OBG",1841,"PIN 1BOW.27.101",4068,12645,500,"EU","31","1",3.8,14.2,"Domestic","Glass","Glass Vessel","Bottle Glass","olive-green bottle glass",NA,NA,1,0.151888438020341,"3","5"
"OBG",1803,"PIN 1BOW.27.101",3733,12645,491,"EU","26","1",6.4,15.8,"Domestic","Glass","Glass Vessel","Bottle Glass","olive-green bottle glass",NA,NA,1,0.151888438020341,"4","5"
"OBG",1804,"PIN 1BOW.27.101",3748,12645,491,"EU","26","2",15.8,24.4,"Domestic","Glass","Glass Vessel","Bottle Glass","olive-green bottle glass",NA,NA,1,0.151888438020341,"3","5"
"OBG",1825,"PIN 1BOW.27.101",3448,12645,480,"EU","15","5",46,55,"Domestic","Glass","Glass Vessel","Bottle Glass","olive-green bottle glass",NA,NA,1,0.151888438020341,"3","5"
"OBG",1797,"PIN 1BOW.27.101",4622,12645,487,"EU","22","1",7.2,52.8,"Domestic","Glass","Glass Vessel","Bottle Glass","olive-green bottle glass",NA,NA,1,0.151888438020341,"2","5"
"OBG",1805,"PIN 1BOW.27.101",3778,12645,491,"EU","26","3",24.4,63.4,"Domestic","Glass","Glass Vessel","Bottle Glass","olive-green bottle glass",NA,NA,3,0.455665314061024,"3","5"
"OBG",1682,"PIN 1BOW.27.101",3283,12645,412,"STP","B","2",16,53,"Domestic","Glass","Glass Vessel","Bottle Glass","olive-green bottle glass",NA,NA,26,3.94909938852888,"3","5"
"OBG",1775,"PIN 1BOW.27.101",3063,12645,478,"EU","13","4",29.4,36.6,"Domestic","Glass","Glass Vessel","Bottle Glass","olive-green bottle glass",NA,NA,1,0.151888438020341,"3","5"
"OBG",1758,"PIN 1BOW.27.101",5196,12645,472,"EU","07","8",73.4,80.2,"Domestic","Glass","Glass Vessel","Bottle Glass","olive-green bottle glass",NA,NA,5,0.759442190101707,"3","5"
"OBG",1756,"PIN 1BOW.27.101",5119,12645,472,"EU","07","6",57.4,67.6,"Domestic","Glass","Glass Vessel","Bottle Glass","olive-green bottle glass",NA,NA,1,0.151888438020341,"4","5"
"OBG",1827,"PIN 1BOW.27.101",3481,12645,480,"EU","15","7",67.8,75.2,"Domestic","Glass","Glass Vessel","Bottle Glass","olive-green bottle glass",NA,NA,1,0.151888438020341,"3","5"
"OBG",1768,"PIN 1BOW.27.101",2662,12645,476,"EU","11","1",7.2,18.6,"Domestic","Glass","Glass Vessel","Bottle Glass","olive-green bottle glass",NA,NA,1,0.151888438020341,"4","5"
"OBG",1829,"PIN 1BOW.27.101",3908,12645,495,"EU","29","1",9.4,20,"Domestic","Glass","Glass Vessel","Bottle Glass","olive-green bottle glass",NA,NA,3,0.455665314061024,"2","5"
"OBG",1842,"PIN 1BOW.27.101",4100,12645,500,"EU","31","2",14.2,23,"Domestic","Glass","Glass Vessel","Bottle Glass","olive-green bottle glass",NA,NA,1,0.151888438020341,"3","5"
"OBG",1750,"PIN 1BOW.27.101",4863,12645,471,"EU","06","1",2.6,34.4,"Domestic","Glass","Glass Vessel","Bottle Glass","olive-green bottle glass",NA,NA,2,0.303776876040683,"3","5"
"OBG",1837,"PIN 1BOW.27.101",4011,12645,499,"EU","30","4",50,59.2,"Domestic","Glass","Glass Vessel","Bottle Glass","olive-green bottle glass",NA,NA,2,0.303776876040683,"3","5"
"OBG",1744,"PIN 1BOW.27.101",4760,12645,467,"EU","03","1",3.8,25.8,"Domestic","Glass","Glass Vessel","Bottle Glass","olive-green bottle glass",NA,NA,1,0.151888438020341,"3","5"
"OBG",1739,"PIN 1BOW.27.101",4729,12645,464,"EU","02","3",25.4,46.2,"Domestic","Glass","Glass Vessel","Bottle Glass","olive-green bottle glass",NA,NA,1,0.151888438020341,"4","5"
"OBG",1770,"PIN 1BOW.27.101",2704,12645,476,"EU","11","3",32.8,46.4,"Domestic","Glass","Glass Vessel","Bottle Glass","olive-green bottle glass",NA,NA,1,0.151888438020341,"3","5"
"OBG",1726,"PIN 1BOW.27.101",1980,12645,463,"EU","01","2",11.8,37.2,"Domestic","Glass","Glass Vessel","Bottle Glass","olive-green bottle glass",NA,NA,3,0.455665314061024,"4","5"
"OBG",1769,"PIN 1BOW.27.101",2688,12645,476,"EU","11","2",18.6,32.8,"Domestic","Glass","Glass Vessel","Bottle Glass","olive-green bottle glass",NA,NA,1,0.151888438020341,"3","5"
"OBG",1831,"PIN 1BOW.27.101",3960,12645,495,"EU","29","3",30,43,"Domestic","Glass","Glass Vessel","Bottle Glass","olive-green bottle glass",NA,NA,2,0.303776876040683,"4","5"
"OBG",1745,"PIN 1BOW.27.101",4795,12645,467,"EU","03","2",25.8,116,"Domestic","Glass","Glass Vessel","Bottle Glass","olive-green bottle glass",NA,NA,1,0.151888438020341,"4","5"
"OBG",1789,"PIN 1BOW.27.101",3566,12645,482,"EU","17","2",19,43.4,"Domestic","Glass","Glass Vessel","Bottle Glass","olive-green bottle glass",NA,NA,1,0.151888438020341,"3","5"
"OBG",1830,"PIN 1BOW.27.101",3947,12645,495,"EU","29","2",20,30,"Domestic","Glass","Glass Vessel","Bottle Glass","olive-green bottle glass",NA,NA,19,2.88588032238649,"4","5"
"OTSW",1741,"PIN 1BOW.27.101",3140,12645,497,"EU","02A","1",3.6,25.2,"Domestic","Ceramics","Sherd","Stoneware","other stoneware",NA,NA,2,1.35873244097351,"3","1"
"OTSW",1769,"PIN 1BOW.27.101",2676,12645,476,"EU","11","2",18.6,32.8,"Domestic","Ceramics","Sherd","Stoneware","other stoneware",NA,NA,1,0.679366220486757,"3","1"
"OTSW",1820,"PIN 1BOW.27.101",3323,12645,477,"EU","12","5",51.4,91.8,"Domestic","Ceramics","Sherd","Stoneware","other stoneware",NA,NA,2,1.35873244097351,"3","1"
"OTSW",1758,"PIN 1BOW.27.101",5182,12645,472,"EU","07","8",73.4,80.2,"Domestic","Ceramics","Sherd","Stoneware","other stoneware",NA,NA,1,0.679366220486757,"3","1"
"OTSW",1745,"PIN 1BOW.27.101",4808,12645,467,"EU","03","2",25.8,116,"Domestic","Ceramics","Sherd","Stoneware","other stoneware",NA,NA,1,0.679366220486757,"4","1"
"OTSW",1725,"PIN 1BOW.27.101",1796,12645,463,"EU","01","1",5.2,11.8,"Domestic","Ceramics","Sherd","Stoneware","other stoneware",NA,NA,1,0.679366220486757,"2","1"
"OTSW",1726,"PIN 1BOW.27.101",2007,12645,463,"EU","01","2",11.8,37.2,"Domestic","Ceramics","Sherd","Stoneware","other stoneware",NA,NA,1,0.679366220486757,"4","1"
"OCI",1837,"PIN 1BOW.27.101",4009,12645,499,"EU","30","4",50,59.2,"Domestic","Other","Debris","Coal","cinder",NA,NA,4,0.0981883919234383,"3","1"
